bill_id,customer_id,billing_month,amount_due,amount_paid,payment_date
B512E92,C0097,2024-08-11,41.82,41.82,2024-09-10
BE9AED1,C0097,2025-03-07,129.0,129.0,2025-03-27
B46B74F,C0097,2024-10-17,136.84,136.84,2024-11-10
B6F751E,C0098,2024-07-24,83.92,83.92,2024-08-08
BF9CF8B,C0098,2025-04-04,159.45,159.45,2025-04-06
B078039,C0098,2024-11-29,88.59,88.59,2024-12-19
BE750E9,C0098,2024-09-20,192.19,192.19,2024-10-10
B6689F0,C0098,2025-03-31,165.39,165.39,2025-04-20
BD6B3CE,C0099,2025-03-21,172.8,99.0,2025-03-28
B55571F,C0099,2024-10-07,76.43,76.43,2024-10-29
B7B86EF,C0099,2024-08-20,68.15,68.15,2024-08-28
B3CAB7F,C0099,2024-12-27,179.78,179.78,2025-01-26
BBC4E89,C0099,2024-07-22,85.37,85.37,2024-08-21
B51AAE1,C0099,2025-04-03,101.05,101.05,2025-04-30
BDAE34F,C0100,2025-03-01,42.51,42.51,2025-03-09
BEE64BE,C0100,2025-03-18,189.28,189.28,2025-03-20
BCDC33F,C0100,2025-02-17,57.9,57.9,2025-02-20
B726FC0,C0101,2024-06-15,188.62,188.62,2024-06-16
BCA70D9,C0101,2024-10-04,24.75,24.75,2024-10-28
B1C854A,C0101,2025-04-06,199.28,155.07,2025-04-08
BD5AE64,C0102,2024-07-27,75.69,75.69,2024-08-05
B4BD9A7,C0102,2025-04-14,99.77,73.53,2025-04-19
B94D56B,C0102,2025-04-14,25.14,25.14,2025-05-11
B0A5697,C0102,2024-11-17,184.75,184.75,2024-12-01
BBE7AE2,C0102,2024-05-25,195.5,195.5,2024-06-02
B6B6F63,C0102,2025-03-19,118.74,110.05,2025-04-05
B255F36,C0103,2024-11-12,126.35,126.35,2024-12-05
B939720,C0103,2025-02-24,134.45,134.45,2025-03-12
B12BB9F,C0103,2025-03-26,135.16,135.16,2025-04-24
B938E1D,C0103,2024-09-05,82.49,82.49,2024-09-30
B7AA2F6,C0104,2024-12-28,99.53,99.53,2025-01-05
BF84CB6,C0104,2024-09-09,48.03,35.33,2024-10-03
B1A8C62,C0104,2025-03-30,172.63,172.63,2025-04-14
BAFCFE7,C0105,2024-12-03,143.8,143.8,2024-12-27
BF1B5D4,C0105,2025-05-08,105.87,73.44,2025-05-17
B9501B9,C0105,2024-07-26,127.46,127.46,2024-08-12
B99AE92,C0106,2025-02-10,53.94,53.94,2025-02-23
B9F96D2,C0106,2024-09-17,91.06,91.06,2024-10-10
B6B747D,C0106,2025-01-14,136.28,136.28,2025-01-21
BCB67FA,C0106,2024-12-03,67.34,67.34,2024-12-10
B57EDAC,C0106,2025-05-03,112.99,112.99,2025-05-22
B8786C7,C0107,2025-01-25,71.24,71.24,2025-02-19
BA89B5A,C0107,2024-06-13,68.39,68.39,2024-06-15
B1B559D,C0107,2024-06-17,52.83,52.83,2024-07-07
B5DB3F5,C0107,2024-09-11,101.96,101.96,2024-10-03
B8CDEEC,C0107,2024-09-21,132.1,132.1,2024-09-21
BF9DA77,C0108,2024-07-17,28.93,28.93,2024-07-22
B459604,C0108,2024-09-02,195.02,195.02,2024-09-06
B8013C2,C0108,2024-05-22,148.74,148.74,2024-05-29
BAA3E3A,C0108,2024-10-22,36.24,21.66,2024-11-04
B118B79,C0109,2025-03-03,161.43,161.43,2025-03-14
B0D78E0,C0109,2024-12-25,103.46,103.46,2025-01-04
B79A4AF,C0109,2024-12-15,34.44,34.44,2024-12-19
B384A92,C0109,2025-03-21,30.09,30.09,2025-03-23
B21AC85,C0109,2024-07-24,117.77,117.77,2024-08-21
B258DDC,C0110,2025-04-09,167.11,167.11,2025-04-12
B273FD4,C0110,2025-01-10,195.43,195.43,2025-01-22
BDFB6E7,C0110,2024-06-12,158.82,158.82,2024-07-05
B74708B,C0110,2025-03-06,199.02,199.02,2025-03-29
B46F58C,C0110,2024-06-03,158.78,158.78,2024-06-09
B335037,C0111,2024-11-15,90.04,90.04,2024-12-14
B7F38DA,C0111,2024-10-17,78.15,78.15,2024-10-18
B030E84,C0111,2025-01-15,154.05,154.05,2025-01-18
B8A281C,C0111,2024-10-21,65.6,65.6,2024-10-27
BCC2D03,C0111,2024-09-09,84.88,67.91,2024-09-12
B8A1199,C0111,2025-03-11,62.47,62.47,2025-03-11
B3EECF9,C0112,2024-08-23,162.99,162.99,2024-09-04
B0494BD,C0112,2025-03-08,162.05,84.09,2025-04-02
B7C1F07,C0112,2024-09-08,144.34,144.34,2024-09-12
B2C737B,C0112,2024-05-19,86.85,49.59,2024-05-21
B13A83B,C0113,2024-09-09,187.55,187.55,2024-09-29
BB71089,C0113,2024-07-19,30.81,30.81,2024-07-23
B9208ED,C0113,2024-07-03,146.24,146.24,2024-07-07
B37EED9,C0113,2024-12-10,107.81,107.81,2024-12-27
B9A3793,C0113,2024-11-27,161.94,161.94,2024-12-22
BFF6559,C0114,2025-04-27,151.97,101.82,2025-05-20
BD493D1,C0114,2024-11-20,44.25,44.25,2024-12-05
B13F888,C0114,2025-01-16,147.19,147.19,2025-02-02
B9FD6FF,C0114,2024-06-16,145.47,145.47,2024-06-21
B9BA0E7,C0114,2025-03-24,117.85,117.85,2025-04-07
B6A50D7,C0114,2024-09-22,69.56,69.56,2024-10-21
B3B7B59,C0115,2024-10-26,32.4,32.4,2024-11-04
BD3E40D,C0115,2024-08-14,167.5,167.5,2024-08-28
BCCC558,C0115,2024-08-25,20.13,20.13,2024-09-06
B5F100B,C0115,2024-08-23,152.06,152.06,2024-09-11
BB3D5C7,C0116,2024-08-05,159.68,159.68,2024-08-28
B3FEDBD,C0116,2024-06-05,31.4,31.4,2024-07-01
B9CD48E,C0116,2025-04-26,89.75,89.75,2025-05-11
B889E48,C0116,2024-07-26,157.83,157.83,2024-08-04
B1C05E1,C0116,2025-04-14,78.07,78.07,2025-04-17
BDCCA8F,C0117,2024-11-30,114.18,100.0,2024-12-04
B7F5C46,C0117,2024-05-27,52.15,28.59,2024-06-02
BB56F8C,C0117,2024-06-01,37.78,37.78,2024-06-27
B814B3B,C0118,2024-09-14,138.43,138.43,2024-10-06
BF741CF,C0118,2024-06-22,126.25,75.66,2024-07-14
B224765,C0118,2024-08-02,32.76,32.76,2024-08-08
BF2AA4E,C0118,2024-09-05,138.03,138.03,2024-10-01
B16324C,C0118,2024-08-21,34.39,34.39,2024-08-22
BC38848,C0118,2025-04-07,84.97,84.97,2025-05-05
B3B3258,C0119,2024-11-28,167.96,167.96,2024-11-29
BAEAA87,C0119,2025-02-24,168.26,168.26,2025-02-25
B184C80,C0119,2025-04-04,152.17,152.17,2025-04-06
B8BA5AD,C0119,2024-08-01,190.03,190.03,2024-08-04
BA51339,C0119,2024-12-01,38.22,38.22,2024-12-13
BD9C43D,C0119,2024-09-06,54.1,54.1,2024-09-13
B737F16,C0120,2024-07-02,120.52,120.52,2024-07-25
B8CE60D,C0120,2025-01-29,38.99,38.99,2025-02-09
BAD73B6,C0120,2025-03-25,141.41,141.41,2025-04-07
B664C9C,C0120,2025-04-02,178.91,178.91,2025-04-07
B609C7F,C0121,2024-08-16,110.84,110.84,2024-09-02
B1A44C5,C0121,2025-04-27,199.72,199.72,2025-05-08
BF17007,C0121,2024-11-08,182.45,182.45,2024-11-18
B205930,C0121,2025-04-04,172.07,172.07,2025-04-24
BB74F06,C0121,2024-06-27,97.51,97.51,2024-07-16
B2DA82C,C0121,2024-09-02,63.33,63.33,2024-09-14
B84FC81,C0122,2024-07-06,84.8,84.8,2024-08-05
B3D9A1F,C0122,2025-03-09,91.48,91.48,2025-03-18
B54BF1E,C0122,2024-10-28,127.24,127.24,2024-11-25
B611178,C0122,2024-05-14,74.33,74.33,2024-05-21
B70370A,C0122,2025-04-07,58.67,58.67,2025-05-01
B5B2BA1,C0123,2024-06-11,185.44,185.44,2024-06-29
B8A684D,C0123,2024-06-05,186.67,186.67,2024-06-06
B6A3259,C0123,2024-11-05,102.87,102.87,2024-11-13
B1D50E2,C0123,2024-06-09,86.07,86.07,2024-06-16
B53C7DB,C0123,2024-07-28,66.12,66.12,2024-08-15
B519B1F,C0124,2024-09-19,122.43,122.43,2024-09-21
BFB5A57,C0124,2025-04-02,150.24,150.24,2025-04-07
B8C4374,C0124,2024-12-25,107.89,107.89,2025-01-16
B0A3B70,C0124,2024-08-25,123.72,123.72,2024-09-13
B361449,C0124,2024-12-05,135.61,117.13,2024-12-17
B748E9E,C0124,2025-01-20,34.13,28.9,2025-01-31
B648410,C0125,2024-10-17,94.97,94.97,2024-11-13
B8C852C,C0125,2025-05-04,158.67,158.67,2025-05-31
BF8F3BE,C0125,2025-04-03,128.41,109.13,2025-04-15
BB29626,C0125,2025-02-19,29.74,29.74,2025-03-01
BA74D68,C0125,2024-11-21,117.19,85.09,2024-11-28
B4155C2,C0125,2024-10-22,47.58,47.58,2024-11-03
BB09C17,C0126,2024-06-11,155.51,155.51,2024-06-13
B8EA780,C0126,2024-08-16,59.98,59.98,2024-08-28
B19C267,C0126,2024-05-10,46.64,46.64,2024-05-25
B84F127,C0126,2025-01-02,122.86,83.5,2025-01-04
BAFA3E7,C0126,2024-10-05,91.73,91.73,2024-10-27
B4554F1,C0126,2024-09-03,43.47,32.68,2024-09-18
B97DC34,C0127,2024-12-15,137.4,137.4,2025-01-03
BF4C1BF,C0127,2025-01-05,199.47,199.47,2025-01-12
BFC10F7,C0127,2024-09-26,32.9,32.9,2024-10-06
B012E28,C0127,2025-04-07,143.25,143.25,2025-04-10
B1AA327,C0127,2025-01-08,140.91,140.91,2025-01-19
B05E563,C0127,2025-02-23,54.29,54.29,2025-03-15
BCAA252,C0128,2024-05-26,158.54,158.54,2024-06-06
B64B63B,C0128,2024-09-27,130.92,130.92,2024-10-11
B12B797,C0128,2024-08-15,132.17,132.17,2024-09-13
B4682C2,C0129,2025-03-08,55.94,55.94,2025-04-01
B51AC89,C0129,2024-07-26,151.13,125.86,2024-08-02
B595329,C0129,2025-02-05,190.81,190.81,2025-03-04
B86DE6D,C0129,2025-02-28,169.84,169.84,2025-03-10
BEDDBFC,C0130,2025-04-01,74.92,74.92,2025-04-11
B8C1CE3,C0130,2024-08-26,57.62,57.62,2024-09-01
BD346D7,C0130,2024-12-27,118.36,118.36,2025-01-13
B604A75,C0131,2024-09-05,132.15,132.15,2024-09-27
BCE88A9,C0131,2025-03-07,145.78,111.14,2025-03-28
BAC7045,C0131,2024-06-02,114.82,114.82,2024-06-03
B46FAF4,C0131,2024-06-01,71.12,71.12,2024-06-20
B8D91B0,C0131,2025-01-18,68.83,68.83,2025-02-17
BB05C69,C0131,2025-01-23,21.5,21.5,2025-01-31
B965512,C0132,2024-07-25,175.57,156.32,2024-08-14
B1318AE,C0132,2024-09-16,89.57,89.57,2024-10-02
B6AB38D,C0132,2024-09-27,195.79,125.69,2024-10-24
B267175,C0132,2024-12-03,127.48,75.15,2025-01-02
B43F8ED,C0132,2025-03-15,102.44,102.44,2025-03-15
B906A5C,C0133,2025-04-02,64.53,64.53,2025-04-12
BD255B8,C0133,2024-10-20,108.19,108.19,2024-10-20
BD6BF5E,C0133,2024-06-27,82.42,82.42,2024-07-17
BCD9D65,C0134,2024-09-14,62.52,62.52,2024-09-30
BCF1A14,C0134,2025-03-18,69.66,42.91,2025-03-30
BACE50F,C0134,2024-10-01,180.27,180.27,2024-10-01
B0A1787,C0134,2024-07-16,189.94,189.94,2024-07-23
B6620CD,C0134,2024-12-22,47.31,47.31,2025-01-12
BDAA60F,C0135,2024-07-10,35.8,35.8,2024-08-09
B6786B5,C0135,2024-10-19,142.04,142.04,2024-11-09
B4B3FBD,C0135,2024-07-20,60.94,60.94,2024-07-24
B4B0321,C0135,2024-10-11,96.76,96.76,2024-10-30
BA76D12,C0136,2025-02-12,100.85,80.04,2025-03-02
B3BBB84,C0136,2025-04-27,117.44,117.44,2025-05-24
BEECCF0,C0136,2024-06-10,44.86,44.86,2024-07-08
BFBA46D,C0136,2025-02-24,114.28,108.34,2025-03-20
B582E61,C0136,2024-10-01,46.13,46.13,2024-10-30
BC5D8CF,C0137,2025-02-25,77.15,77.15,2025-03-27
B319360,C0137,2024-08-18,149.5,149.5,2024-09-13
B850797,C0137,2025-01-04,178.33,178.33,2025-01-28
BA829AF,C0137,2025-04-26,77.36,77.36,2025-05-26
BBFF959,C0138,2025-03-19,74.6,74.6,2025-04-14
B59D90D,C0138,2025-02-24,180.94,180.94,2025-03-04
B50BD52,C0138,2024-11-12,47.35,47.35,2024-11-16
BDC6F66,C0138,2024-11-23,53.25,53.25,2024-12-12
B9BA416,C0138,2025-01-25,131.05,131.05,2025-02-13
B603C9D,C0138,2024-09-16,61.56,61.56,2024-10-07
BB48BC0,C0139,2025-01-02,84.67,84.67,2025-01-17
B5185D4,C0139,2024-10-24,44.14,44.14,2024-11-08
B76C249,C0139,2025-02-23,148.16,148.16,2025-03-22
B4219DD,C0140,2025-01-14,108.46,63.66,2025-01-15
BF1EF76,C0140,2024-07-26,93.55,93.55,2024-08-24
BC2547D,C0140,2025-02-05,68.57,68.57,2025-02-28
B870FAE,C0140,2024-12-13,140.84,140.84,2024-12-19
B6BE86F,C0140,2024-05-28,31.9,31.9,2024-06-11
B9DAC71,C0140,2024-10-01,176.08,176.08,2024-10-11
BFCBC06,C0141,2024-11-01,179.77,179.77,2024-11-25
B7E6F76,C0141,2024-10-18,27.53,27.53,2024-10-30
B6C0F29,C0141,2024-10-22,149.64,149.64,2024-11-21
BA1F781,C0141,2024-06-29,153.64,153.64,2024-07-15
B699AE6,C0141,2024-11-10,135.45,135.45,2024-11-11
B27002F,C0141,2024-05-22,113.72,113.72,2024-06-17
BC612FF,C0142,2024-07-09,178.0,178.0,2024-07-26
BF5DD62,C0142,2025-04-09,91.21,91.21,2025-04-26
B9ECCEE,C0142,2024-07-15,89.73,89.73,2024-08-14
B73489F,C0143,2024-10-10,54.17,54.17,2024-11-07
B11D1F5,C0143,2025-02-03,74.82,74.82,2025-02-17
B21A6D5,C0143,2024-05-22,49.97,49.97,2024-06-20
B3F1EAC,C0144,2024-10-01,144.19,144.19,2024-10-15
BC0B901,C0144,2024-11-09,169.38,169.38,2024-12-02
B967325,C0144,2024-07-07,110.12,110.12,2024-07-25
BB1F3D7,C0145,2024-12-09,90.75,90.75,2024-12-09
B787D5D,C0145,2024-08-09,52.2,52.2,2024-08-31
BC4E18A,C0145,2024-08-01,181.24,181.24,2024-08-03
B7A6C76,C0145,2024-12-04,65.01,65.01,2025-01-02
B86B30E,C0146,2024-06-08,149.31,82.33,2024-06-22
B817FE2,C0146,2025-03-23,134.13,109.76,2025-04-15
B7EC77E,C0146,2024-09-11,162.39,162.39,2024-10-11
B1C128A,C0146,2024-09-15,48.78,48.78,2024-09-16
B39C1F3,C0147,2025-04-12,184.21,184.21,2025-05-03
B7D85D5,C0147,2024-06-15,175.28,175.28,2024-06-19
BCA2E5A,C0147,2025-03-13,52.2,52.2,2025-03-26
B4B1FC8,C0147,2024-07-06,75.45,75.45,2024-08-05
BDD3D04,C0148,2025-04-20,71.98,71.98,2025-05-18
B927003,C0148,2025-04-13,43.68,43.68,2025-05-02
B50B078,C0148,2024-08-09,157.77,114.21,2024-08-24
B07EDBC,C0148,2024-09-04,117.83,105.72,2024-09-11
BA1E9FC,C0148,2024-08-23,59.04,59.04,2024-09-06
B12EDFF,C0148,2025-05-02,93.83,72.25,2025-05-09
B401D7A,C0149,2024-06-28,131.56,131.56,2024-07-24
BF7D4B7,C0149,2025-04-16,57.37,57.37,2025-04-17
B0E2A5D,C0149,2025-03-20,137.59,121.66,2025-04-10
B5A4211,C0149,2024-10-23,124.06,124.06,2024-11-02
B0FC1D0,C0149,2024-08-13,185.67,127.67,2024-08-18
BD5F09F,C0150,2024-05-25,140.98,140.98,2024-06-16
B9D8363,C0150,2024-05-21,145.97,145.97,2024-06-07
B267378,C0150,2024-12-11,51.94,51.94,2024-12-29
B807DB4,C0150,2024-07-15,84.83,71.75,2024-07-25
B731F8E,C0151,2024-11-24,181.56,181.56,2024-12-18
B62661C,C0151,2025-04-21,96.92,96.92,2025-04-30
B419DEB,C0151,2024-07-13,104.75,92.89,2024-07-23
BBFDFD1,C0151,2024-12-28,114.87,114.87,2025-01-19
B662994,C0151,2025-04-09,57.63,43.63,2025-04-29
B26F90B,C0152,2024-09-14,107.06,107.06,2024-10-13
B3F14CD,C0152,2024-12-12,161.87,161.87,2024-12-25
B79BEE7,C0152,2024-06-17,129.59,129.59,2024-07-03
BCCF243,C0153,2025-04-05,186.88,186.88,2025-04-20
B4469C3,C0153,2025-01-30,113.55,113.55,2025-02-14
B51A431,C0153,2025-04-18,165.44,165.44,2025-04-25
BB24D2D,C0153,2024-07-21,147.55,147.55,2024-07-21
B9F0A1C,C0153,2024-05-12,41.28,41.28,2024-06-06
B2E1834,C0154,2025-02-20,152.74,152.74,2025-03-11
B144333,C0154,2024-11-07,199.82,199.82,2024-11-17
BBB3F73,C0154,2024-09-09,82.94,82.94,2024-09-15
BB96800,C0155,2024-05-10,135.31,135.31,2024-05-18
B28988A,C0155,2025-01-11,162.24,162.24,2025-01-27
B8C967A,C0155,2024-08-31,119.0,119.0,2024-09-03
B1ECCA7,C0156,2024-05-10,81.45,81.45,2024-05-29
B0DA75B,C0156,2025-02-02,192.82,192.82,2025-02-08
BB14B29,C0156,2024-11-03,79.49,79.49,2024-11-24
B41900E,C0156,2024-07-25,106.24,106.24,2024-07-26
B594123,C0156,2025-01-20,136.22,136.22,2025-02-09
B49583A,C0157,2024-06-12,180.57,180.57,2024-06-22
BD4DA56,C0157,2025-04-22,103.24,103.24,2025-05-21
B8A089B,C0157,2024-06-16,153.67,153.67,2024-06-25
B40DD14,C0157,2025-03-27,121.69,121.69,2025-04-13
B472997,C0157,2025-03-30,116.46,116.46,2025-04-20
BF3DD8A,C0157,2024-12-02,79.71,79.71,2024-12-27
B552B9F,C0158,2024-10-06,31.92,28.04,2024-10-16
B88BE2E,C0158,2024-07-30,197.05,197.05,2024-08-25
BB5171D,C0158,2024-06-25,49.87,49.87,2024-06-30
B830D64,C0158,2025-02-18,127.13,127.13,2025-03-14
BBAA1FE,C0158,2024-08-18,75.49,75.49,2024-09-09
B31BCA3,C0159,2025-04-23,68.87,61.62,2025-05-04
B1EE86A,C0159,2024-11-05,101.34,101.34,2024-11-11
BE09F55,C0159,2024-06-19,114.52,114.52,2024-06-30
B2DB44B,C0160,2024-09-26,160.0,160.0,2024-10-10
B5A8B69,C0160,2024-12-04,111.08,111.08,2025-01-01
B6AC4A8,C0160,2025-04-10,110.01,110.01,2025-05-09
BD63C90,C0161,2025-04-06,151.84,151.84,2025-04-30
B58D287,C0161,2025-04-07,78.92,78.92,2025-04-10
BA9E4BA,C0161,2025-01-03,167.98,167.98,2025-01-24
B27E0D0,C0161,2024-06-30,198.69,198.69,2024-07-01
BC9B4BA,C0161,2025-02-07,102.69,102.69,2025-02-23
B4752B9,C0161,2025-03-09,40.85,40.85,2025-03-10
BE7612B,C0162,2024-10-23,79.99,79.99,2024-10-26
B60CCB6,C0162,2024-10-24,113.7,113.7,2024-11-02
B5D3FC4,C0162,2025-05-05,24.05,24.05,2025-05-25
B12A0C6,C0163,2024-05-21,77.76,77.76,2024-05-29
BD70D0F,C0163,2025-04-26,115.81,115.81,2025-05-17
B70DAD7,C0163,2025-01-29,41.18,25.66,2025-01-29
B277B74,C0163,2024-12-17,192.49,192.49,2024-12-20
B1C669A,C0164,2024-05-18,117.66,117.66,2024-05-26
B7282CB,C0164,2025-02-15,45.48,45.48,2025-02-24
B651424,C0164,2024-05-30,123.33,123.33,2024-06-08
BCE4F29,C0164,2024-05-20,130.39,130.39,2024-06-03
B2BD5E9,C0165,2024-07-19,43.41,43.41,2024-08-09
BFD4C8D,C0165,2024-08-08,29.08,29.08,2024-08-10
BEDF243,C0165,2024-11-18,96.76,96.76,2024-12-07
B0E67D3,C0166,2024-07-26,130.94,130.94,2024-08-21
BB19E12,C0166,2025-01-10,55.67,55.67,2025-02-04
BD9AAC1,C0166,2024-12-06,116.03,116.03,2024-12-30
B25B34B,C0166,2024-09-18,157.6,157.6,2024-09-20
B95819D,C0166,2024-11-05,166.31,166.31,2024-11-19
B7D3BB5,C0166,2024-12-02,37.51,37.51,2024-12-22
B0D92E7,C0167,2025-01-22,104.7,104.7,2025-01-26
B3BEEF1,C0167,2024-05-13,175.0,175.0,2024-06-11
BFCD36C,C0167,2025-04-19,85.42,85.42,2025-05-18
B4B781A,C0167,2024-07-14,139.73,139.73,2024-08-11
BDFEA3D,C0167,2025-01-29,78.46,78.46,2025-01-31
B6C322B,C0167,2024-11-28,105.56,105.56,2024-12-12
BD4D00A,C0168,2025-04-15,70.81,70.81,2025-05-03
B6A244F,C0168,2024-05-28,42.93,37.26,2024-06-22
BEF6109,C0168,2025-03-06,39.26,39.26,2025-03-08
BF3FD77,C0168,2024-06-14,162.64,162.64,2024-06-26
B393E0D,C0169,2024-07-17,62.94,62.94,2024-07-22
B61EA47,C0169,2025-04-21,195.3,195.3,2025-05-01
B19D695,C0169,2025-03-29,57.48,57.48,2025-04-11
B6E4F76,C0169,2024-12-07,161.18,161.18,2025-01-01
B2BADD9,C0169,2025-03-13,81.6,81.6,2025-03-18
BD35997,C0169,2024-12-31,139.27,127.97,2025-01-18
B2BDC6D,C0170,2025-02-07,40.58,40.58,2025-02-17
B027E3A,C0170,2024-06-19,119.92,119.92,2024-06-24
BA66C47,C0170,2024-07-19,75.45,75.45,2024-08-07
B4D1C0C,C0170,2024-09-05,39.57,39.57,2024-09-29
B79EF99,C0170,2024-10-05,167.58,167.58,2024-10-25
BE927A7,C0170,2025-03-25,138.83,120.46,2025-04-22
BA28C95,C0171,2024-08-04,156.27,156.27,2024-08-18
B20D13D,C0171,2024-12-30,115.63,115.63,2025-01-17
B98B04F,C0171,2024-12-07,100.49,100.49,2025-01-04
BF579C3,C0172,2025-04-11,73.95,73.95,2025-05-02
B71F66B,C0172,2025-02-03,74.82,74.82,2025-02-16
B6BF865,C0172,2024-11-23,149.2,149.2,2024-11-25
B451FD3,C0172,2024-12-03,124.89,124.89,2024-12-19
B3FA7A0,C0172,2024-09-11,92.76,58.66,2024-09-22
BCBF9A4,C0173,2024-12-02,20.15,20.15,2024-12-13
BF9585E,C0173,2024-11-17,39.75,39.75,2024-11-17
BA686C2,C0173,2025-01-25,62.34,62.34,2025-02-06
BE1CD91,C0174,2025-04-06,148.12,148.12,2025-04-19
BE428CA,C0174,2025-03-24,118.12,118.12,2025-04-08
B9CA98F,C0174,2024-07-28,45.03,45.03,2024-08-23
B29C688,C0174,2024-10-26,186.41,186.41,2024-10-30
BF80970,C0174,2025-03-26,71.92,71.92,2025-03-30
BCF4567,C0175,2024-11-27,22.09,22.09,2024-12-01
B581EBA,C0175,2025-03-29,149.84,149.84,2025-04-11
B1B4BE3,C0175,2024-07-09,195.5,109.82,2024-08-03
BAF99B9,C0175,2024-08-06,94.85,94.85,2024-08-31
B7109DD,C0176,2025-04-17,132.18,132.18,2025-04-30
B187CC8,C0176,2025-05-01,119.37,119.37,2025-05-12
BEAA398,C0176,2024-11-17,60.63,60.63,2024-11-17
B685B26,C0176,2024-11-27,124.03,124.03,2024-12-04
BFCF8A6,C0176,2024-05-29,148.18,148.18,2024-06-27
B528565,C0176,2025-01-24,118.31,118.31,2025-01-25
B79FB37,C0177,2025-02-01,146.88,105.27,2025-02-23
B328902,C0177,2024-06-25,34.41,34.41,2024-07-11
B319F1E,C0177,2025-02-24,197.04,197.04,2025-03-20
B48685B,C0177,2024-10-05,70.3,70.3,2024-10-21
BCE8D9B,C0177,2024-06-20,180.18,128.4,2024-07-13
B823B57,C0177,2024-12-09,139.47,139.47,2024-12-30
B2B93CC,C0178,2025-05-04,130.35,130.35,2025-05-21
BA97A6A,C0178,2024-06-26,160.13,160.13,2024-07-12
BB4507D,C0178,2024-10-15,183.09,183.09,2024-10-25
BDCDC7F,C0178,2024-07-01,95.78,95.78,2024-07-26
B0988CB,C0178,2025-01-09,73.03,73.03,2025-01-31
B118EB4,C0179,2025-02-02,150.85,150.85,2025-02-03
B6F5580,C0179,2025-02-28,133.27,133.27,2025-03-18
B15F7A4,C0179,2024-06-10,29.29,29.29,2024-07-05
B9CE80E,C0179,2024-06-13,152.73,109.68,2024-06-17
BA7A5C0,C0179,2024-06-21,111.01,111.01,2024-06-29
B1E0762,C0180,2024-09-16,43.86,43.86,2024-10-13
B9941BC,C0180,2025-01-08,66.25,66.25,2025-01-27
B24A76F,C0180,2024-10-20,51.43,51.43,2024-10-24
B9B34FC,C0180,2024-11-13,138.65,138.65,2024-11-18
B461978,C0180,2025-02-25,67.03,67.03,2025-03-12
BA8095D,C0181,2024-09-01,163.89,163.89,2024-09-11
BBF0B10,C0181,2025-02-23,197.13,197.13,2025-03-14
B1F19ED,C0181,2024-07-28,188.11,188.11,2024-08-12
B053052,C0181,2024-05-24,155.5,155.5,2024-06-05
BE2EF2C,C0182,2024-09-14,138.92,138.92,2024-09-19
B3E9343,C0182,2025-04-11,57.95,57.95,2025-04-22
B3A0689,C0182,2024-09-13,29.78,29.78,2024-10-09
B8193A8,C0182,2024-11-23,40.88,40.88,2024-12-05
BABA7D3,C0183,2025-02-07,74.25,74.25,2025-03-03
BB9BF94,C0183,2025-02-27,186.04,186.04,2025-03-20
B8B83B8,C0183,2024-11-19,147.01,147.01,2024-11-23
B9AA021,C0183,2024-06-03,115.48,115.48,2024-06-12
B6B6471,C0183,2025-04-15,186.9,186.9,2025-05-06
B60F372,C0183,2025-02-14,76.82,76.82,2025-03-16
B5D6B13,C0184,2025-04-26,37.53,37.53,2025-05-07
B737249,C0184,2024-06-11,192.11,192.11,2024-07-10
B09EBB1,C0184,2025-05-09,137.37,137.37,2025-05-17
B3481A5,C0185,2025-03-29,164.42,164.42,2025-04-16
B206247,C0185,2024-08-23,90.41,90.41,2024-09-15
BD86D6D,C0185,2024-10-18,63.52,63.52,2024-11-11
B460DA1,C0185,2024-08-01,55.09,55.09,2024-08-23
B5F7406,C0185,2024-10-11,198.78,198.78,2024-10-11
BE3512E,C0186,2024-09-12,169.7,92.31,2024-09-15
B767496,C0186,2024-06-20,143.39,143.39,2024-07-13
B6095F0,C0186,2025-03-06,70.99,70.99,2025-03-06
B774942,C0187,2024-06-09,30.24,30.24,2024-07-07
B9F865E,C0187,2025-04-20,170.38,170.38,2025-05-10
B47E243,C0187,2024-12-17,41.92,41.92,2024-12-19
B71A177,C0188,2024-06-04,87.67,87.67,2024-06-24
BE0FD95,C0188,2025-04-16,121.89,121.89,2025-05-14
B80CBAC,C0188,2024-10-10,39.95,39.95,2024-10-19
BDB4965,C0188,2024-10-07,104.05,104.05,2024-10-27
BD2A6DA,C0189,2025-04-13,186.09,186.09,2025-04-26
BFC10C9,C0189,2025-02-17,144.6,144.6,2025-03-13
BC6DAA7,C0189,2025-03-28,78.21,78.21,2025-03-30
B34BF73,C0189,2024-11-07,69.91,47.18,2024-11-08
BB4B5EB,C0189,2024-06-18,66.48,66.48,2024-06-23
BBB2BEB,C0189,2025-03-17,99.3,99.3,2025-04-15
BC6D5CF,C0190,2025-05-09,129.85,129.85,2025-05-24
B34DF6E,C0190,2024-08-27,39.52,39.52,2024-09-09
B211BF6,C0190,2025-05-04,59.31,59.31,2025-06-02
BB964CE,C0190,2025-03-05,99.48,99.48,2025-03-06
B0D5DC4,C0191,2025-03-23,32.67,32.67,2025-04-16
BE9DD8E,C0191,2025-03-30,100.26,100.26,2025-04-03
B8B4052,C0191,2025-03-25,137.52,71.1,2025-04-06
B182F25,C0192,2024-05-09,47.29,47.29,2024-05-21
B41BA07,C0192,2024-08-13,123.44,123.44,2024-09-12
