usage_id,customer_id,call_minutes,data_usage_gb,sms_count,usage_date
U521FF7,C0116,442.42,38.02,188,2024-09-18
U96C209,C0116,428.18,61.88,166,2025-03-31
UC28430,C0116,471.82,71.14,127,2024-12-19
U32987B,C0117,334.08,78.49,252,2025-03-18
U72DDDA,C0117,149.38,48.08,69,2024-12-05
U5BDD21,C0117,253.27,41.69,87,2024-11-11
U55C7DD,C0117,37.79,43.88,13,2025-01-12
UDC9AB6,C0117,111.67,43.41,1,2025-05-04
U5B1200,C0118,11.5,50.9,2,2025-02-03
UCA4FCE,C0118,256.36,67.84,131,2024-08-12
U2E4F52,C0118,454.25,65.11,207,2024-09-24
U95CCCB,C0119,302.67,49.35,295,2025-03-25
U9243FD,C0119,237.38,39.38,266,2025-01-06
U14B86D,C0119,272.04,63.85,58,2024-06-04
UB79C62,C0120,205.31,45.22,255,2025-05-06
U0C3238,C0120,441.22,21.23,136,2024-06-13
UED86B5,C0120,448.94,4.31,114,2024-08-19
U42C3F3,C0120,394.2,23.47,204,2025-01-16
U2507D6,C0120,361.59,35.02,72,2025-01-25
U2D45A6,C0120,71.32,13.93,238,2024-10-09
U824FBF,C0121,74.79,8.82,174,2024-05-13
U2CA4FF,C0121,141.6,52.03,19,2024-05-15
U406781,C0121,92.99,30.83,92,2024-05-31
U1D09AC,C0121,266.38,24.53,211,2024-07-23
UD2F2D2,C0121,184.29,26.82,72,2024-10-06
UECBD9D,C0121,452.39,56.73,300,2024-07-17
U001AD4,C0122,197.7,40.82,205,2024-11-16
U2B6BA2,C0122,452.58,69.95,294,2024-06-24
UB8AD00,C0122,449.85,68.06,299,2024-07-24
UAC49E2,C0122,230.4,22.32,97,2024-05-17
UF3FB06,C0122,439.64,77.09,272,2024-11-27
U64B761,C0123,96.35,43.52,284,2025-05-06
UB01CB8,C0123,226.04,7.2,155,2025-02-04
U3B2ECA,C0123,158.79,18.3,114,2024-08-02
U4CDFD2,C0124,452.96,30.53,18,2025-04-27
U433900,C0124,314.04,67.73,262,2025-02-13
U80C7B4,C0124,171.35,27.49,239,2025-02-10
U40DCFE,C0124,305.4,35.7,110,2024-11-08
U9F610A,C0124,61.3,57.37,130,2024-08-24
UDE0FB7,C0124,98.06,46.01,6,2025-03-27
UCEA33B,C0125,149.9,47.69,249,2025-02-16
U00F4C5,C0125,273.24,63.8,80,2025-02-01
U3A5BA7,C0125,425.01,23.98,40,2024-06-06
UBAAEBF,C0125,165.5,63.26,81,2025-03-16
U31AE3A,C0126,380.19,34.41,206,2024-08-17
U85C0B1,C0126,370.22,65.74,209,2024-05-31
U8E195A,C0126,31.67,2.07,218,2025-01-25
U098156,C0127,257.78,49.92,257,2024-10-11
UF9830C,C0127,342.06,56.6,66,2025-01-27
U0F3BA1,C0127,370.17,67.88,184,2025-05-02
UC6D83A,C0127,280.66,60.56,111,2024-07-17
U720E04,C0127,282.83,26.71,21,2024-06-02
U5FA780,C0128,363.73,50.27,9,2024-06-10
U0DCA42,C0128,347.82,70.56,281,2025-04-19
U149D21,C0128,205.71,42.4,101,2024-07-13
UA5D632,C0128,375.79,30.47,199,2024-10-23
UE1E92F,C0128,305.31,2.3,61,2024-09-30
UF586DE,C0129,154.16,42.72,22,2024-05-30
U149577,C0129,77.35,57.04,169,2024-12-31
UC0EB8B,C0129,494.22,15.07,284,2024-05-17
UD437D6,C0129,357.74,18.22,39,2024-09-16
U98A02C,C0129,178.83,74.88,11,2024-11-05
U3F935B,C0130,18.16,71.42,53,2024-08-30
U49F94C,C0130,312.8,63.78,269,2025-01-09
UC647F3,C0130,351.05,41.55,11,2024-10-02
U7C53E8,C0130,47.09,5.44,115,2024-05-13
U50C9E2,C0130,456.89,19.48,141,2024-10-31
U576D4A,C0130,406.59,6.1,270,2024-05-16
UBECBFA,C0131,305.42,51.82,128,2024-12-26
U4817D3,C0131,180.06,60.41,260,2024-06-11
U070681,C0131,112.28,62.41,286,2024-11-15
U35C888,C0131,265.23,24.69,251,2024-07-10
U891590,C0132,80.91,28.33,234,2025-04-28
U87A687,C0132,403.36,25.03,269,2025-04-18
U050E9E,C0132,423.64,4.14,102,2024-10-29
UA88A87,C0132,301.47,66.17,30,2024-11-14
UFFBE0D,C0132,328.68,64.3,226,2024-06-19
U38AE01,C0133,229.15,69.44,171,2025-01-27
UDC0F73,C0133,10.29,62.3,97,2025-04-11
UF20F2D,C0133,486.18,25.84,196,2024-11-18
UDA321C,C0133,359.36,52.36,200,2024-07-08
UB6F94E,C0133,430.73,17.11,199,2024-09-04
U79FD85,C0133,43.3,14.87,129,2024-07-20
U604DBB,C0134,147.61,79.61,47,2025-03-02
U57C2C2,C0134,417.18,58.9,76,2025-02-22
U90AABE,C0134,311.75,35.22,32,2024-12-09
UC03818,C0134,324.22,40.91,80,2025-03-27
UA46F4C,C0134,480.76,21.52,123,2024-06-10
UA3EC68,C0134,214.12,43.88,38,2024-12-19
UB68008,C0135,268.47,55.78,185,2024-07-08
U525F0F,C0135,374.84,38.19,30,2025-02-01
U48863A,C0135,383.61,5.93,200,2025-03-28
U879143,C0135,24.45,39.66,130,2024-09-18
UFEEB9F,C0135,385.29,47.84,156,2024-10-27
U41021D,C0135,22.57,58.19,31,2024-12-26
U5360F0,C0136,170.43,54.29,103,2024-08-16
U2C58EC,C0136,453.41,54.31,218,2025-01-31
U3F8B2B,C0136,416.2,35.97,127,2024-05-14
U66D385,C0136,316.68,77.16,242,2024-10-03
U81FB15,C0137,244.49,26.61,0,2024-05-14
U236510,C0137,75.69,24.16,241,2024-12-09
UFF18CB,C0137,383.33,23.01,58,2024-12-18
U2BCA7B,C0137,444.11,36.41,3,2025-03-28
U6BD243,C0137,391.98,42.77,83,2024-06-14
U350F76,C0137,214.89,28.81,220,2024-07-27
UACEF52,C0138,98.61,18.21,192,2025-04-01
U99D1BE,C0138,244.55,31.39,232,2024-06-25
UE54827,C0138,191.22,20.52,132,2024-12-05
U0A00F3,C0138,16.8,62.44,299,2024-08-12
U60692F,C0138,320.61,41.06,293,2024-11-05
UB7AB20,C0139,306.48,29.22,183,2024-07-26
U308F62,C0139,171.33,32.25,152,2024-08-27
U28BA95,C0139,317.91,13.98,25,2024-06-21
U123B5C,C0139,429.46,21.33,17,2025-02-22
U169C02,C0140,135.95,21.17,203,2024-07-22
U8F1B53,C0140,185.44,70.17,102,2025-02-09
U91C85E,C0140,309.06,78.29,5,2025-03-02
U45D176,C0140,43.35,45.19,239,2024-07-18
UD7D325,C0140,198.69,55.45,84,2024-10-29
U61AA0F,C0141,40.59,68.68,261,2025-04-22
UE982CA,C0141,274.69,72.42,75,2024-11-29
UAE1A9E,C0141,434.41,41.8,32,2025-03-21
UE4989A,C0141,427.13,28.58,265,2025-04-05
U81C7DD,C0141,124.34,52.29,136,2024-09-28
U8163E7,C0141,120.11,10.95,298,2024-06-27
UA8AD34,C0142,450.31,19.58,162,2024-06-19
U02B9D3,C0142,162.26,69.89,90,2025-04-11
U8D7823,C0142,403.53,5.32,132,2025-05-07
U9A2BE6,C0142,411.86,43.08,3,2025-01-07
U7E1A07,C0142,157.76,34.23,268,2024-11-04
UA9F758,C0142,198.77,58.06,285,2025-01-16
U15651A,C0143,274.24,36.38,102,2024-05-19
UF64EFE,C0143,445.31,67.34,89,2024-05-31
U726119,C0143,248.94,24.93,238,2025-05-03
UEF5F1E,C0144,64.6,35.91,233,2025-02-22
UDB8C2B,C0144,104.83,62.67,274,2024-12-30
UCE5950,C0144,51.69,71.19,62,2024-10-14
U16170D,C0145,86.86,59.37,108,2025-01-07
UC9F75E,C0145,195.26,38.16,43,2025-02-18
UC456B8,C0145,124.93,42.44,253,2025-01-07
UDA015B,C0145,106.77,23.7,110,2024-08-04
U9776EE,C0145,453.84,45.75,60,2024-11-23
U85E195,C0145,204.92,33.52,61,2024-11-06
U7B7AC7,C0146,93.11,59.87,203,2024-09-07
UE590BE,C0146,312.49,43.87,295,2024-09-23
U741FE6,C0146,325.09,34.81,201,2024-11-17
U3F5159,C0146,94.42,59.06,257,2024-06-05
UA985C0,C0146,77.92,25.31,291,2025-02-15
U5EC17E,C0146,487.09,50.58,64,2024-05-29
U65972D,C0147,252.08,52.35,282,2025-05-04
U46441A,C0147,217.57,3.87,233,2025-04-05
UF069AA,C0147,60.23,67.45,47,2025-05-08
UC32022,C0147,322.55,41.75,292,2024-11-07
U836C4C,C0147,186.06,48.97,170,2024-08-17
U6BB65F,C0148,273.02,55.5,98,2024-11-03
UD99C64,C0148,478.74,79.73,257,2025-01-27
UDCAFAF,C0148,37.03,79.81,96,2024-09-03
U561DE6,C0148,153.23,6.08,226,2025-04-24
U5415EE,C0148,127.2,27.62,65,2024-06-27
U5E05ED,C0148,497.86,38.53,49,2025-02-20
UF5C04B,C0149,179.47,25.52,95,2024-08-04
U3E597C,C0149,430.17,75.92,285,2024-10-25
U18ABA4,C0149,65.5,45.48,43,2025-04-07
U8C8C52,C0150,55.12,48.49,0,2024-11-13
U64135C,C0150,230.96,2.57,233,2024-12-16
UCD501A,C0150,241.36,34.48,101,2024-10-13
U6FC80F,C0150,415.09,9.8,49,2024-10-30
UC0806D,C0150,398.74,31.6,152,2024-10-18
U67EC00,C0150,163.23,44.51,98,2024-10-22
U785903,C0151,445.96,13.33,165,2024-11-10
UC091FD,C0151,493.98,68.49,184,2024-07-07
U93009D,C0151,129.97,55.7,89,2024-11-13
UF5F35A,C0151,409.52,7.54,51,2024-08-03
U05A148,C0151,88.64,75.86,206,2024-07-19
U45E9B8,C0151,231.07,61.66,35,2024-10-07
UE7B1A9,C0152,293.87,53.65,183,2024-10-03
U5069CE,C0152,426.05,61.16,229,2025-03-03
U781791,C0152,240.9,18.98,245,2024-08-01
UF591F3,C0152,10.91,34.57,64,2024-06-30
U141B80,C0152,191.15,16.1,21,2024-05-15
U674493,C0153,450.5,64.23,110,2025-03-03
UE0D7DC,C0153,171.58,29.99,98,2025-04-24
U7186D7,C0153,394.95,70.05,261,2024-07-13
U81D74B,C0154,224.1,34.97,214,2025-04-07
UBE664F,C0154,320.03,66.68,159,2024-10-29
UE86268,C0154,362.48,71.87,259,2024-11-15
U969787,C0154,439.42,2.91,206,2025-05-09
U89BF5B,C0155,378.28,62.83,229,2024-08-09
U8EF8E2,C0155,383.07,45.38,13,2024-08-27
U84D849,C0155,194.73,56.92,11,2024-10-28
UECDAC0,C0155,144.63,69.47,297,2024-09-28
U893B5F,C0156,81.94,48.98,71,2024-12-04
U9F54F4,C0156,380.61,7.62,89,2024-08-20
UE3FDCA,C0156,140.51,21.38,108,2025-04-25
UFA6D01,C0156,324.73,63.43,174,2024-06-15
UBC19E3,C0156,34.57,48.36,247,2024-07-13
U2C587E,C0157,39.28,46.53,106,2025-05-05
UDE995E,C0157,256.29,11.18,60,2024-10-19
U12AEF0,C0157,56.26,74.52,110,2024-07-19
U8A60EB,C0157,260.68,58.0,258,2024-07-06
U743478,C0158,297.89,65.74,20,2024-11-16
U26BCF0,C0158,61.38,71.16,188,2024-10-21
UEDBD6C,C0158,314.62,75.25,250,2024-06-12
UDB58A5,C0158,492.29,6.75,286,2024-11-11
U13B69D,C0159,364.32,78.18,262,2025-01-16
U7D016A,C0159,26.87,19.38,158,2024-06-10
U3C4C29,C0159,366.42,68.47,3,2024-05-26
UF9E607,C0160,344.25,55.91,215,2024-10-08
UAE25F3,C0160,265.2,6.8,102,2024-09-10
U0186A4,C0160,68.07,69.6,140,2025-01-19
U9AB8A2,C0160,113.5,19.6,0,2024-10-02
U069D82,C0160,458.7,39.74,100,2024-11-08
UE19CF3,C0161,60.15,70.65,61,2025-04-21
U0B15EB,C0161,455.91,27.85,294,2025-02-25
UBD6426,C0161,172.86,50.69,66,2024-09-03
U5521DD,C0161,293.18,60.81,242,2024-12-08
UE4D34B,C0162,302.19,67.47,24,2025-01-06
U57111A,C0162,305.11,5.78,194,2024-08-20
U2735C0,C0162,153.47,39.46,213,2024-09-22
U9D145D,C0163,477.59,45.73,9,2024-05-18
U88C7C4,C0163,455.3,66.22,293,2024-05-26
U9AD984,C0163,158.29,50.94,203,2024-10-28
U4F39CB,C0163,22.28,45.82,13,2024-06-02
UABCABF,C0163,446.03,78.97,215,2024-08-05
U4E9618,C0164,62.63,7.03,110,2024-09-19
UEBB2E3,C0164,495.11,33.6,197,2024-11-16
U98E34E,C0164,153.07,48.87,186,2025-03-29
U5A3E29,C0165,331.06,71.64,252,2024-10-20
U871323,C0165,111.71,5.18,298,2024-12-07
U331AF8,C0165,212.89,75.7,190,2024-05-21
U175517,C0165,106.26,16.52,14,2025-03-13
U8FD69D,C0166,118.02,63.65,176,2025-01-15
U0A7ED3,C0166,482.96,59.73,157,2025-03-18
U2F21B7,C0166,341.81,79.81,279,2024-11-02
UE56A89,C0166,373.63,45.15,276,2024-08-16
U199732,C0166,18.55,64.06,253,2025-02-20
UD2FD62,C0167,139.72,22.46,169,2024-11-28
U3F1DEA,C0167,168.12,78.54,49,2025-05-02
U5CD773,C0167,344.75,45.83,107,2024-12-19
UF22C1E,C0168,361.57,3.01,170,2025-04-15
U084AC4,C0168,447.21,51.27,230,2024-06-06
UE929E2,C0168,380.79,53.94,148,2024-06-05
U963FBF,C0168,58.87,72.98,289,2024-05-22
U681445,C0169,191.11,45.56,0,2024-07-01
U8690D7,C0169,124.88,51.69,296,2024-08-13
UA0BCAF,C0169,46.06,32.02,204,2024-10-13
U90E5E5,C0169,253.83,55.13,184,2024-12-11
U53FB93,C0170,45.53,40.84,170,2024-05-15
U37E98A,C0170,341.46,68.11,193,2025-02-01
UF2F57E,C0170,270.02,57.43,133,2025-02-11
U2B7777,C0170,350.57,15.54,133,2024-12-06
U171373,C0171,299.06,3.1,263,2024-10-03
UF6EB1F,C0171,341.68,42.72,73,2024-12-11
UC093F7,C0171,170.02,72.98,276,2025-05-01
UF4E3E1,C0171,415.94,26.29,263,2024-10-19
U76CF70,C0172,308.28,65.6,278,2024-06-29
U2BCE51,C0172,32.09,38.52,109,2024-12-29
UDA43B7,C0172,231.58,16.89,42,2024-12-22
U1FE28F,C0172,85.17,29.77,282,2024-11-14
UF4F2E3,C0173,287.77,55.18,265,2025-03-19
UF8FFF9,C0173,183.84,55.51,233,2024-10-12
UAC36F2,C0173,133.48,36.97,282,2024-06-13
UADA0CE,C0173,48.04,15.51,11,2025-04-10
U4B4D94,C0173,364.18,28.25,60,2024-09-15
UA676D9,C0173,462.86,1.63,29,2024-10-27
U4B0CC9,C0174,281.24,19.8,197,2024-08-29
UC8F3C0,C0174,46.73,70.35,1,2025-01-21
U976A23,C0174,28.23,22.45,183,2025-01-31
U2E907F,C0175,366.8,9.18,69,2025-04-11
UD986EF,C0175,344.19,53.4,259,2024-08-02
UD229E7,C0175,463.37,1.17,298,2025-03-22
U717966,C0175,149.37,26.37,162,2024-09-11
U3C2061,C0175,170.15,20.3,292,2024-10-19
UD98FE5,C0176,81.59,67.43,220,2024-06-29
UF8CA3F,C0176,48.38,21.88,79,2024-09-06
U0C0BE9,C0176,334.95,57.46,288,2024-06-13
U45EC0F,C0176,275.62,5.37,29,2025-01-11
UFCD2BA,C0176,309.95,53.08,62,2024-12-31
U82BB00,C0176,173.33,47.31,55,2025-05-01
U60EAB6,C0177,405.09,9.21,49,2025-01-22
UBC4A34,C0177,443.56,24.98,119,2024-05-25
U8AA442,C0177,87.2,60.14,19,2024-05-14
U2DD156,C0177,303.47,60.08,69,2025-02-05
UA294FA,C0177,466.4,33.2,39,2024-09-21
U417BAE,C0177,74.54,31.35,211,2024-07-12
UC7D619,C0178,262.97,73.39,30,2025-03-18
U7220A6,C0178,10.9,5.61,106,2024-06-20
U7C814C,C0178,117.43,55.83,62,2024-05-25
U8B1282,C0178,215.69,46.59,195,2025-01-19
UDCC7D9,C0178,175.26,29.81,199,2025-03-15
UD5092E,C0179,453.79,15.35,280,2024-09-03
U8239C2,C0179,366.22,64.01,98,2025-03-16
U2D9D7C,C0179,200.23,24.94,150,2025-02-01
U3444B7,C0179,128.01,22.88,86,2024-09-18
U6A935D,C0179,95.86,40.67,249,2025-04-21
U2780BE,C0179,139.28,48.42,28,2024-06-01
UC22C0A,C0180,490.89,41.24,292,2024-10-09
UB92CE1,C0180,391.56,1.58,188,2025-04-08
UA2FD82,C0180,13.63,61.18,138,2024-11-10
UB14B88,C0180,89.29,51.47,223,2025-05-03
U51D3EA,C0180,276.27,32.08,169,2025-02-12
U055A2C,C0181,251.0,7.32,256,2025-02-03
U7D22A6,C0181,250.33,37.62,62,2024-08-16
UAEB77A,C0181,477.18,66.7,190,2024-09-15
UCA3EF6,C0181,295.67,73.35,179,2024-12-06
UCF63CC,C0181,373.17,72.46,293,2025-03-23
UD8445D,C0181,259.38,67.07,43,2025-03-31
UAF2EA2,C0182,176.39,7.74,159,2025-04-12
UC6A08B,C0182,300.55,57.6,188,2024-06-27
UF6035B,C0182,92.06,34.22,126,2024-11-03
U857C07,C0182,317.19,11.67,49,2024-08-24
U3EC431,C0182,247.12,10.69,156,2024-07-14
U6A33B8,C0183,139.6,42.2,87,2025-01-02
UBA497E,C0183,287.6,5.25,82,2024-08-24
U1699F3,C0183,21.02,12.82,38,2025-04-11
U12ABC8,C0183,325.34,36.99,88,2025-04-29
UBE812B,C0184,164.04,8.96,124,2024-09-26
UFDFA46,C0184,362.31,12.08,159,2024-11-10
U5F02C1,C0184,316.31,67.36,264,2024-07-17
U05B0F3,C0184,379.22,79.01,125,2025-03-04
U9A67D1,C0184,62.28,29.35,194,2025-02-21
UD733BC,C0184,77.22,30.14,31,2025-02-12
U147BE4,C0185,39.63,11.51,33,2024-12-27
U748101,C0185,117.61,1.71,57,2024-07-18
U12070B,C0185,113.36,22.89,154,2024-11-07
U4FC01C,C0185,418.09,15.2,144,2024-09-22
U62CACA,C0186,237.84,38.51,14,2025-03-30
U0D7EF6,C0186,482.62,30.02,70,2024-11-27
U89A3C8,C0186,372.1,71.38,242,2025-02-22
U3DC86A,C0186,21.53,53.02,218,2025-01-24
U226C59,C0187,372.84,45.29,204,2024-07-12
U591A3C,C0187,315.25,52.21,298,2025-02-18
UEF4A55,C0187,370.66,41.69,230,2024-05-10
U779F91,C0188,182.25,53.91,223,2024-07-05
U610879,C0188,327.5,24.8,32,2024-08-30
U0AC5FF,C0188,113.73,1.73,229,2024-06-21
UFF0515,C0188,348.59,63.01,194,2024-05-17
U407BB9,C0189,92.27,36.05,206,2024-05-28
UF7F8E1,C0189,103.1,45.4,259,2025-03-11
U2BC84E,C0189,22.88,3.68,57,2025-01-23
U5C4A9B,C0189,456.26,49.47,144,2024-10-11
UBA2400,C0189,254.56,4.29,182,2024-08-11
UEEB888,C0189,321.15,10.69,48,2025-03-25
UDFB513,C0190,80.58,67.55,247,2025-03-04
UCEC6BF,C0190,409.13,77.86,144,2024-09-13
U9C39E5,C0190,79.77,76.52,189,2025-03-29
UA8B11E,C0191,125.38,57.56,70,2025-01-16
UFEFBBE,C0191,113.01,44.38,155,2025-03-27
UA49FA1,C0191,123.83,9.38,38,2024-07-11
UE2E3DA,C0191,221.38,32.79,241,2024-09-01
UEDD084,C0192,342.32,72.94,211,2024-09-04
U0B1341,C0192,295.29,3.65,58,2024-11-23
U860A10,C0192,64.88,79.68,296,2024-07-05
UD21A20,C0192,171.95,5.9,56,2025-02-14
U48FEA0,C0192,67.67,39.78,232,2025-03-17
UC9C8E7,C0193,127.54,5.27,100,2025-01-18
UA8E376,C0193,252.41,26.1,188,2025-01-09
UE69231,C0193,468.53,41.5,5,2024-11-12
UEC72B8,C0193,99.07,24.46,107,2025-03-13
U692F88,C0194,436.34,58.05,154,2024-08-06
U63E59C,C0194,176.07,41.0,146,2025-03-10
U37706B,C0194,358.52,59.39,105,2024-11-06
U80818E,C0194,228.53,65.09,236,2024-06-25
UFDE6AF,C0194,327.01,40.0,13,2024-05-09
UAD2800,C0194,264.39,2.33,235,2025-04-09
UC61B1E,C0195,43.07,78.0,254,2025-04-21
UA9B900,C0195,269.02,50.75,142,2024-09-25
U9AAB68,C0195,34.05,12.91,249,2025-03-18
UE2DC92,C0196,389.19,48.39,87,2025-02-09
UA9FCA1,C0196,145.33,75.01,226,2025-03-07
UC56009,C0196,307.64,16.79,199,2025-03-23
U008ACA,C0196,219.6,4.65,158,2024-07-05
U5479F8,C0196,273.98,32.08,234,2024-12-12
UC59871,C0197,68.57,42.16,208,2025-04-25
U31477A,C0197,43.25,13.92,250,2024-08-12
UB0DD9F,C0197,361.26,51.75,151,2024-11-05
U422944,C0198,237.19,47.26,224,2024-09-01
U23924F,C0198,486.47,59.4,191,2024-11-04
U4910F9,C0198,353.13,37.29,120,2024-10-01
U7DE45A,C0198,348.89,19.77,52,2024-06-24
UEC4171,C0198,323.89,66.45,266,2025-04-23
U1AF607,C0198,61.23,33.52,167,2024-11-18
U450E76,C0199,69.24,17.48,171,2025-02-10
U0D0D15,C0199,145.87,61.51,180,2024-10-20
UE0451D,C0199,178.32,35.34,233,2025-02-15
U332CA9,C0199,322.02,2.88,235,2024-12-28
UF416EC,C0199,304.55,57.68,243,2024-09-02
U975DFC,C0200,324.55,66.68,191,2024-06-15
UB5267C,C0200,175.32,17.23,10,2024-11-05
UAF80CC,C0200,44.91,16.07,134,2024-05-14
UAF865A,C0200,61.12,37.93,179,2024-07-19
UDFE9A0,C0200,298.0,9.12,93,2025-05-09
UB6472E,C0200,291.6,44.56,195,2025-03-08
U58CCEC,C0201,348.42,21.04,187,2024-06-12
U149731,C0201,189.35,63.16,83,2025-01-16
U794D0F,C0201,169.99,67.13,255,2025-01-25
U027ECD,C0201,239.88,50.96,181,2024-10-02
U7EF069,C0201,221.22,12.9,206,2024-09-17
UB0B64F,C0201,160.94,12.88,138,2024-09-14
U5F5371,C0202,224.51,12.78,69,2025-02-11
U5AAD0B,C0202,393.23,2.38,65,2024-08-19
UF0AA3A,C0202,35.13,6.29,214,2024-10-31
U6DE864,C0202,153.36,45.88,21,2024-07-25
UAC9EE0,C0203,89.35,27.57,31,2024-08-25
UE2DB0A,C0203,477.44,70.15,54,2024-09-22
UB0024E,C0203,364.85,41.33,214,2025-03-19
U58F9ED,C0203,33.08,33.19,118,2025-03-15
UC018DF,C0203,225.17,30.23,28,2024-09-09
UACFD5D,C0203,291.05,79.31,60,2025-02-09
U6F9E15,C0204,200.96,67.24,99,2024-07-11
U82424D,C0204,396.72,5.21,0,2024-12-09
U517431,C0204,217.01,28.12,203,2025-04-21
U196365,C0204,447.86,31.37,58,2024-09-15
UA1A9A4,C0204,339.78,61.56,171,2025-01-08
UEC7C54,C0205,143.54,28.42,111,2024-07-25
U9F7BA0,C0205,204.49,46.64,135,2025-03-22
UBA051F,C0205,45.37,72.49,13,2025-05-03
U009C78,C0205,402.19,63.68,87,2024-08-01
U988B3E,C0205,26.26,45.79,251,2025-03-21
U55F311,C0206,375.9,24.15,210,2024-10-09
U53904F,C0206,80.45,75.67,49,2024-12-24
U5BE28A,C0206,419.89,10.03,238,2025-04-03
U492C2B,C0206,164.37,48.38,242,2025-04-08
UA22F3A,C0206,299.22,14.72,295,2024-07-22
U11B83A,C0206,209.79,27.32,220,2025-03-16
UF567AC,C0207,124.83,75.97,108,2025-01-21
UE25234,C0207,142.54,14.66,16,2024-08-16
U77FF2F,C0207,252.68,4.21,146,2025-01-28
U7BA498,C0207,116.32,63.31,23,2024-06-14
U46D95E,C0207,466.57,36.86,84,2024-11-23
U2F92D2,C0208,285.07,20.68,170,2024-08-29
UC29EBC,C0208,457.14,45.53,204,2024-11-09
U303481,C0208,248.45,23.8,276,2025-04-15
U4DF0E9,C0208,366.53,3.12,248,2024-05-09
U1806CD,C0209,492.39,55.43,241,2024-10-15
U6350D6,C0209,337.16,42.62,109,2024-10-15
U8B56AA,C0209,453.72,61.16,264,2024-07-27
U75B318,C0209,38.1,8.75,105,2024-09-06
U3B1E7C,C0209,26.21,28.33,297,2024-12-20
U74E954,C0209,83.69,17.03,113,2024-12-05
UBFCDBC,C0210,462.68,13.57,107,2024-08-22
UA7DF25,C0210,238.07,27.17,138,2024-12-04
UCE8584,C0210,150.4,42.18,15,2024-09-20
U0D3E37,C0210,204.79,19.75,95,2024-06-09
U1FDB20,C0210,139.33,44.25,204,2025-04-02
UBCF55D,C0211,210.78,22.66,56,2024-10-25
U9B7AEA,C0211,463.87,57.18,214,2024-07-30
U56895B,C0211,61.37,58.05,187,2024-12-03
UBFCC6F,C0211,169.19,25.22,239,2024-05-16
UC442BD,C0211,296.92,16.11,292,2024-08-23
U57EDB9,C0212,37.29,10.1,152,2024-05-18
U156C7F,C0212,338.47,6.65,197,2024-10-30
U7CE934,C0212,310.2,59.67,17,2025-01-20
UC26C68,C0212,162.82,53.72,37,2025-03-07
U55694B,C0212,34.72,77.23,218,2025-01-09
U0FB032,C0212,334.38,52.06,187,2024-05-21
UA12362,C0213,153.94,47.17,22,2024-10-29
U710F67,C0213,381.22,21.58,250,2025-02-03
U7CF7AC,C0213,237.81,3.13,212,2025-02-26
U41847E,C0213,234.62,70.36,169,2025-02-27
U60DAA2,C0213,15.2,26.05,86,2025-03-05
UA1149F,C0214,475.17,65.49,140,2025-01-08
UD42834,C0214,204.53,21.85,166,2024-12-19
U0818B0,C0214,491.26,64.78,4,2024-08-10
U84F3C1,C0214,154.11,60.92,182,2024-10-17
UABFE9F,C0215,51.66,47.66,207,2024-12-15
U20D242,C0215,166.91,31.74,120,2024-09-25
U7D7F93,C0215,96.21,15.3,206,2024-07-11
U7CF148,C0216,306.55,60.96,39,2025-03-18
UD53655,C0216,408.97,40.94,58,2024-08-22
U82A15F,C0216,98.06,48.42,87,2024-07-04
U909150,C0216,343.97,14.69,297,2024-09-04
U88680D,C0216,47.82,47.95,71,2025-04-04
UDFFD6B,C0216,383.75,10.89,72,2024-06-14
U2211BC,C0217,130.91,20.95,282,2025-02-12
UB3404B,C0217,227.11,63.36,244,2024-06-18
UA64D1F,C0217,483.66,31.53,250,2024-08-12
U2F8E08,C0217,208.56,54.53,82,2024-06-21
U6F38FA,C0217,88.34,21.04,186,2024-10-12
UF09274,C0218,223.64,1.62,299,2025-02-11
U3EE09F,C0218,284.22,19.17,144,2025-04-25
U347B5B,C0218,33.35,16.48,99,2024-06-03
U7AFA41,C0218,241.23,17.84,57,2025-01-10
U0E300C,C0219,418.27,46.32,199,2024-09-23
UB9F42C,C0219,213.18,32.76,265,2025-04-09
UD814CF,C0219,21.56,75.59,246,2024-07-18
U45BB82,C0219,298.53,33.66,122,2024-12-28
UAA42CB,C0219,34.92,4.43,73,2025-01-03
U209CF3,C0220,499.4,1.57,103,2024-12-07
UD82F67,C0220,349.04,52.89,8,2024-08-14
U8E33B5,C0220,147.65,69.96,79,2024-10-06
UBD7944,C0220,284.55,19.17,113,2024-07-12
UC7648C,C0220,231.78,7.42,72,2025-05-05
U94EBE6,C0220,344.29,17.67,241,2025-03-16
U4ABB6F,C0221,230.29,14.54,291,2024-09-18
UA3FAD8,C0221,121.56,14.45,73,2025-02-20
U3D85FB,C0221,345.77,79.15,257,2024-05-16
U8392A3,C0221,314.83,69.99,167,2024-10-16
U201041,C0221,137.41,40.15,213,2024-11-08
UB87338,C0222,309.26,58.45,126,2024-10-25
U8F400B,C0222,470.55,58.61,261,2024-09-12
U74452A,C0222,114.99,60.28,15,2024-09-30
UF03584,C0222,342.73,14.32,263,2024-05-29
UB95510,C0223,393.17,49.56,176,2024-07-27
UD595CC,C0223,309.74,8.83,213,2025-04-20
U8B1564,C0223,460.88,53.35,13,2025-03-25
U4F83E3,C0224,303.9,45.12,31,2024-08-08
U2E4055,C0224,138.76,50.19,118,2024-08-26
UE35145,C0224,203.08,14.57,75,2024-10-13
UB3F020,C0225,391.08,26.68,65,2025-01-25
U16EBC8,C0225,100.98,29.07,132,2025-04-26
